timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597444929561,39,Open Main Page,200,OK,Thread Group [Scenario 1] 1-1,text,true,,2051,155,1,1,http://185.233.0.230:3000/,39,0,20
1597444929602,21,Make an order,200,OK,Thread Group [Scenario 1] 1-1,text,true,,352,556,1,1,http://185.233.0.230:3000/api/orders,20,0,0
1597444965583,35,Open Main Page,200,OK,Thread Group [Scenario 1] 1-1,text,true,,2051,155,1,1,http://185.233.0.230:3000/,35,0,18
1597444965619,25,Make an order,200,OK,Thread Group [Scenario 1] 1-1,text,true,,352,556,1,1,http://185.233.0.230:3000/api/orders,25,0,0
1597445001595,35,Open Main Page,200,OK,Thread Group [Scenario 1] 1-1,text,true,,2051,155,1,1,http://185.233.0.230:3000/,35,0,17
1597445001631,21,Make an order,200,OK,Thread Group [Scenario 1] 1-1,text,true,,352,556,1,1,http://185.233.0.230:3000/api/orders,21,0,0
1597445037612,36,Open Main Page,200,OK,Thread Group [Scenario 1] 1-1,text,true,,2051,155,1,1,http://185.233.0.230:3000/,36,0,19
1597445037649,26,Make an order,200,OK,Thread Group [Scenario 1] 1-1,text,true,,351,556,1,1,http://185.233.0.230:3000/api/orders,26,0,0
1597445073625,39,Open Main Page,200,OK,Thread Group [Scenario 1] 1-1,text,true,,2051,155,1,1,http://185.233.0.230:3000/,39,0,17
1597445073668,21,Make an order,200,OK,Thread Group [Scenario 1] 1-1,text,true,,351,556,1,1,http://185.233.0.230:3000/api/orders,21,0,0
