RUN	sushiShopLoad.sushiShopLoadSimulation	sushishoploadsimulation	1599834101414	 	3.3.1
REQUEST	3001		openMainPage	1599837342418	1599837342517	OK	 
REQUEST	3001		makeAnOrder	1599837342518	1599837342570	OK	 
USER	scenarioThree	3001	END	1599837342418	1599837342571
USER	scenarioThree	3002	START	1599837342917	1599837342917
REQUEST	3002		openMainPage	1599837342918	1599837343017	OK	 
REQUEST	3002		makeAnOrder	1599837343017	1599837343069	OK	 
USER	scenarioThree	3002	END	1599837342917	1599837343070
USER	scenarioThree	3003	START	1599837343418	1599837343418
REQUEST	3003		openMainPage	1599837343418	1599837343516	OK	 
REQUEST	3003		makeAnOrder	1599837343517	1599837343570	OK	 
USER	scenarioThree	3003	END	1599837343418	1599837343570
USER	scenarioThree	3004	START	1599837343918	1599837343918
REQUEST	3004		openMainPage	1599837343918	1599837344017	OK	 
REQUEST	3004		makeAnOrder	1599837344018	1599837344070	OK	 
USER	scenarioThree	3004	END	1599837343918	1599837344070
USER	scenarioThree	3005	START	1599837344418	1599837344418
REQUEST	3005		openMainPage	1599837344418	1599837344516	OK	 
REQUEST	3005		makeAnOrder	1599837344516	1599837344567	OK	 
USER	scenarioThree	3005	END	1599837344418	1599837344568
USER	scenarioThree	3006	START	1599837345417	1599837345417
REQUEST	3006		openMainPage	1599837345418	1599837345514	OK	 
REQUEST	3006		makeAnOrder	1599837345515	1599837345567	OK	 
USER	scenarioThree	3006	END	1599837345417	1599837345567
USER	scenarioThree	3007	START	1599837345918	1599837345918
REQUEST	3007		openMainPage	1599837345918	1599837346016	OK	 
REQUEST	3007		makeAnOrder	1599837346017	1599837346069	OK	 
USER	scenarioThree	3007	END	1599837345918	1599837346070
USER	scenarioThree	3008	START	1599837346417	1599837346417
REQUEST	3008		openMainPage	1599837346418	1599837346515	OK	 
REQUEST	3008		makeAnOrder	1599837346515	1599837346567	OK	 
USER	scenarioThree	3008	END	1599837346417	1599837346568
USER	scenarioThree	3009	START	1599837346918	1599837346918
REQUEST	3009		openMainPage	1599837346918	1599837347015	OK	 
REQUEST	3009		makeAnOrder	1599837347015	1599837347067	OK	 
USER	scenarioThree	3009	END	1599837346918	1599837347067
USER	scenarioThree	3010	START	1599837347417	1599837347417
REQUEST	3010		openMainPage	1599837347418	1599837347522	OK	 
REQUEST	3010		makeAnOrder	1599837347522	1599837347576	OK	 
USER	scenarioThree	3010	END	1599837347417	1599837347576
USER	scenarioThree	3011	START	1599837348418	1599837348418
REQUEST	3011		openMainPage	1599837348418	1599837348515	OK	 
REQUEST	3011		makeAnOrder	1599837348516	1599837348567	OK	 
USER	scenarioThree	3011	END	1599837348418	1599837348568
USER	scenarioThree	3012	START	1599837348917	1599837348917
REQUEST	3012		openMainPage	1599837348918	1599837349019	OK	 
REQUEST	3012		makeAnOrder	1599837349020	1599837349073	OK	 
USER	scenarioThree	3012	END	1599837348917	1599837349073
USER	scenarioThree	3013	START	1599837349418	1599837349418
REQUEST	3013		openMainPage	1599837349418	1599837349519	OK	 
REQUEST	3013		makeAnOrder	1599837349520	1599837349574	OK	 
USER	scenarioThree	3013	END	1599837349418	1599837349575
USER	scenarioThree	3014	START	1599837349917	1599837349917
REQUEST	3014		openMainPage	1599837349917	1599837350017	OK	 
REQUEST	3014		makeAnOrder	1599837350018	1599837350075	OK	 
USER	scenarioThree	3014	END	1599837349917	1599837350075
USER	scenarioThree	3015	START	1599837350417	1599837350417
REQUEST	3015		openMainPage	1599837350418	1599837350515	OK	 
REQUEST	3015		makeAnOrder	1599837350515	1599837350566	OK	 
USER	scenarioThree	3015	END	1599837350417	1599837350566
USER	scenarioThree	3016	START	1599837351418	1599837351418
REQUEST	3016		openMainPage	1599837351418	1599837351515	OK	 
REQUEST	3016		makeAnOrder	1599837351516	1599837351567	OK	 
USER	scenarioThree	3016	END	1599837351418	1599837351567
USER	scenarioThree	3017	START	1599837351917	1599837351917
REQUEST	3017		openMainPage	1599837351918	1599837352016	OK	 
REQUEST	3017		makeAnOrder	1599837352017	1599837352068	OK	 
USER	scenarioThree	3017	END	1599837351917	1599837352068
USER	scenarioThree	3018	START	1599837352417	1599837352417
REQUEST	3018		openMainPage	1599837352418	1599837352519	OK	 
REQUEST	3018		makeAnOrder	1599837352519	1599837352571	OK	 
USER	scenarioThree	3018	END	1599837352417	1599837352572
USER	scenarioThree	3019	START	1599837352918	1599837352918
REQUEST	3019		openMainPage	1599837352918	1599837353018	OK	 
REQUEST	3019		makeAnOrder	1599837353018	1599837353072	OK	 
USER	scenarioThree	3019	END	1599837352918	1599837353073
USER	scenarioThree	3020	START	1599837353417	1599837353417
REQUEST	3020		openMainPage	1599837353418	1599837353517	OK	 
REQUEST	3020		makeAnOrder	1599837353517	1599837353569	OK	 
USER	scenarioThree	3020	END	1599837353417	1599837353569
USER	scenarioThree	3021	START	1599837354418	1599837354418
REQUEST	3021		openMainPage	1599837354418	1599837354516	OK	 
REQUEST	3021		makeAnOrder	1599837354517	1599837354569	OK	 
USER	scenarioThree	3021	END	1599837354418	1599837354569
USER	scenarioThree	3022	START	1599837354918	1599837354918
REQUEST	3022		openMainPage	1599837354918	1599837355017	OK	 
REQUEST	3022		makeAnOrder	1599837355018	1599837355070	OK	 
USER	scenarioThree	3022	END	1599837354918	1599837355070
USER	scenarioThree	3023	START	1599837355417	1599837355417
REQUEST	3023		openMainPage	1599837355418	1599837355516	OK	 
REQUEST	3023		makeAnOrder	1599837355517	1599837355569	OK	 
USER	scenarioThree	3023	END	1599837355417	1599837355569
USER	scenarioThree	3024	START	1599837355918	1599837355918
REQUEST	3024		openMainPage	1599837355918	1599837356017	OK	 
REQUEST	3024		makeAnOrder	1599837356017	1599837356069	OK	 
USER	scenarioThree	3024	END	1599837355918	1599837356070
USER	scenarioThree	3025	START	1599837356418	1599837356418
REQUEST	3025		openMainPage	1599837356418	1599837356522	OK	 
REQUEST	3025		makeAnOrder	1599837356522	1599837356575	OK	 
USER	scenarioThree	3025	END	1599837356418	1599837356575
USER	scenarioThree	3026	START	1599837357418	1599837357418
REQUEST	3026		openMainPage	1599837357418	1599837357515	OK	 
REQUEST	3026		makeAnOrder	1599837357515	1599837357567	OK	 
USER	scenarioThree	3026	END	1599837357418	1599837357568
USER	scenarioThree	3027	START	1599837357917	1599837357917
REQUEST	3027		openMainPage	1599837357918	1599837358017	OK	 
REQUEST	3027		makeAnOrder	1599837358018	1599837358071	OK	 
USER	scenarioThree	3027	END	1599837357917	1599837358071
USER	scenarioThree	3028	START	1599837358418	1599837358418
REQUEST	3028		openMainPage	1599837358418	1599837358519	OK	 
REQUEST	3028		makeAnOrder	1599837358519	1599837358573	OK	 
USER	scenarioThree	3028	END	1599837358418	1599837358573
USER	scenarioThree	3029	START	1599837358918	1599837358918
REQUEST	3029		openMainPage	1599837358918	1599837359016	OK	 
REQUEST	3029		makeAnOrder	1599837359016	1599837359071	OK	 
USER	scenarioThree	3029	END	1599837358918	1599837359071
USER	scenarioThree	3030	START	1599837359418	1599837359418
REQUEST	3030		openMainPage	1599837359418	1599837359515	OK	 
REQUEST	3030		makeAnOrder	1599837359516	1599837359568	OK	 
USER	scenarioThree	3030	END	1599837359418	1599837359568
USER	scenarioThree	3031	START	1599837360418	1599837360418
REQUEST	3031		openMainPage	1599837360418	1599837360519	OK	 
REQUEST	3031		makeAnOrder	1599837360520	1599837360571	OK	 
USER	scenarioThree	3031	END	1599837360418	1599837360572
USER	scenarioThree	3032	START	1599837360917	1599837360917
REQUEST	3032		openMainPage	1599837360918	1599837361015	OK	 
REQUEST	3032		makeAnOrder	1599837361015	1599837361068	OK	 
USER	scenarioThree	3032	END	1599837360917	1599837361068
USER	scenarioThree	3033	START	1599837361418	1599837361418
REQUEST	3033		openMainPage	1599837361418	1599837361515	OK	 
REQUEST	3033		makeAnOrder	1599837361516	1599837361568	OK	 
USER	scenarioThree	3033	END	1599837361418	1599837361568
USER	scenarioThree	3034	START	1599837361918	1599837361918
REQUEST	3034		openMainPage	1599837361918	1599837362017	OK	 
REQUEST	3034		makeAnOrder	1599837362017	1599837362071	OK	 
USER	scenarioThree	3034	END	1599837361918	1599837362071
USER	scenarioThree	3035	START	1599837362417	1599837362417
REQUEST	3035		openMainPage	1599837362418	1599837362516	OK	 
REQUEST	3035		makeAnOrder	1599837362517	1599837362569	OK	 
USER	scenarioThree	3035	END	1599837362417	1599837362569
USER	scenarioThree	3036	START	1599837363418	1599837363418
REQUEST	3036		openMainPage	1599837363418	1599837363517	OK	 
REQUEST	3036		makeAnOrder	1599837363517	1599837363568	OK	 
USER	scenarioThree	3036	END	1599837363418	1599837363569
USER	scenarioThree	3037	START	1599837363917	1599837363917
REQUEST	3037		openMainPage	1599837363918	1599837364017	OK	 
REQUEST	3037		makeAnOrder	1599837364017	1599837364069	OK	 
USER	scenarioThree	3037	END	1599837363917	1599837364069
USER	scenarioThree	3038	START	1599837364418	1599837364418
REQUEST	3038		openMainPage	1599837364418	1599837364518	OK	 
REQUEST	3038		makeAnOrder	1599837364518	1599837364570	OK	 
USER	scenarioThree	3038	END	1599837364418	1599837364571
USER	scenarioThree	3039	START	1599837364918	1599837364918
REQUEST	3039		openMainPage	1599837364918	1599837365017	OK	 
REQUEST	3039		makeAnOrder	1599837365017	1599837365069	OK	 
USER	scenarioThree	3039	END	1599837364918	1599837365069
USER	scenarioThree	3040	START	1599837365417	1599837365417
REQUEST	3040		openMainPage	1599837365418	1599837365521	OK	 
REQUEST	3040		makeAnOrder	1599837365521	1599837365574	OK	 
USER	scenarioThree	3040	END	1599837365417	1599837365574
USER	scenarioThree	3041	START	1599837366417	1599837366417
REQUEST	3041		openMainPage	1599837366418	1599837366516	OK	 
REQUEST	3041		makeAnOrder	1599837366516	1599837366569	OK	 
USER	scenarioThree	3041	END	1599837366417	1599837366569
USER	scenarioThree	3042	START	1599837366918	1599837366918
REQUEST	3042		openMainPage	1599837366918	1599837367015	OK	 
REQUEST	3042		makeAnOrder	1599837367015	1599837367070	OK	 
USER	scenarioThree	3042	END	1599837366918	1599837367070
USER	scenarioThree	3043	START	1599837367418	1599837367418
REQUEST	3043		openMainPage	1599837367418	1599837367517	OK	 
REQUEST	3043		makeAnOrder	1599837367517	1599837367574	OK	 
USER	scenarioThree	3043	END	1599837367418	1599837367574
USER	scenarioThree	3044	START	1599837367917	1599837367917
REQUEST	3044		openMainPage	1599837367917	1599837368018	OK	 
REQUEST	3044		makeAnOrder	1599837368018	1599837368071	OK	 
USER	scenarioThree	3044	END	1599837367917	1599837368071
USER	scenarioThree	3045	START	1599837368418	1599837368418
REQUEST	3045		openMainPage	1599837368418	1599837368518	OK	 
REQUEST	3045		makeAnOrder	1599837368518	1599837368573	OK	 
USER	scenarioThree	3045	END	1599837368418	1599837368573
USER	scenarioThree	3046	START	1599837369417	1599837369417
REQUEST	3046		openMainPage	1599837369418	1599837369516	OK	 
REQUEST	3046		makeAnOrder	1599837369517	1599837369569	OK	 
USER	scenarioThree	3046	END	1599837369417	1599837369570
USER	scenarioThree	3047	START	1599837369917	1599837369917
REQUEST	3047		openMainPage	1599837369918	1599837370015	OK	 
REQUEST	3047		makeAnOrder	1599837370015	1599837370067	OK	 
USER	scenarioThree	3047	END	1599837369917	1599837370068
USER	scenarioThree	3048	START	1599837370417	1599837370417
REQUEST	3048		openMainPage	1599837370418	1599837370515	OK	 
REQUEST	3048		makeAnOrder	1599837370516	1599837370567	OK	 
USER	scenarioThree	3048	END	1599837370417	1599837370568
USER	scenarioThree	3049	START	1599837370918	1599837370918
REQUEST	3049		openMainPage	1599837370918	1599837371018	OK	 
REQUEST	3049		makeAnOrder	1599837371019	1599837371071	OK	 
USER	scenarioThree	3049	END	1599837370918	1599837371072
USER	scenarioThree	3050	START	1599837371417	1599837371417
REQUEST	3050		openMainPage	1599837371418	1599837371517	OK	 
REQUEST	3050		makeAnOrder	1599837371518	1599837371572	OK	 
USER	scenarioThree	3050	END	1599837371417	1599837371573
USER	scenarioThree	3051	START	1599837372418	1599837372418
REQUEST	3051		openMainPage	1599837372418	1599837372515	OK	 
REQUEST	3051		makeAnOrder	1599837372515	1599837372567	OK	 
USER	scenarioThree	3051	END	1599837372418	1599837372567
USER	scenarioThree	3052	START	1599837372918	1599837372918
REQUEST	3052		openMainPage	1599837372918	1599837373015	OK	 
REQUEST	3052		makeAnOrder	1599837373015	1599837373067	OK	 
USER	scenarioThree	3052	END	1599837372918	1599837373068
USER	scenarioThree	3053	START	1599837373417	1599837373417
REQUEST	3053		openMainPage	1599837373418	1599837373514	OK	 
REQUEST	3053		makeAnOrder	1599837373514	1599837373567	OK	 
USER	scenarioThree	3053	END	1599837373417	1599837373567
USER	scenarioThree	3054	START	1599837373917	1599837373917
REQUEST	3054		openMainPage	1599837373918	1599837374016	OK	 
REQUEST	3054		makeAnOrder	1599837374017	1599837374069	OK	 
USER	scenarioThree	3054	END	1599837373917	1599837374069
USER	scenarioThree	3055	START	1599837374417	1599837374417
REQUEST	3055		openMainPage	1599837374418	1599837374516	OK	 
REQUEST	3055		makeAnOrder	1599837374516	1599837374570	OK	 
USER	scenarioThree	3055	END	1599837374417	1599837374570
USER	scenarioThree	3056	START	1599837375418	1599837375418
REQUEST	3056		openMainPage	1599837375418	1599837375517	OK	 
REQUEST	3056		makeAnOrder	1599837375517	1599837375569	OK	 
USER	scenarioThree	3056	END	1599837375418	1599837375570
USER	scenarioThree	3057	START	1599837375918	1599837375918
REQUEST	3057		openMainPage	1599837375918	1599837376016	OK	 
REQUEST	3057		makeAnOrder	1599837376017	1599837376069	OK	 
USER	scenarioThree	3057	END	1599837375918	1599837376069
USER	scenarioThree	3058	START	1599837376417	1599837376417
REQUEST	3058		openMainPage	1599837376418	1599837376515	OK	 
REQUEST	3058		makeAnOrder	1599837376515	1599837376568	OK	 
USER	scenarioThree	3058	END	1599837376417	1599837376568
USER	scenarioThree	3059	START	1599837376918	1599837376918
REQUEST	3059		openMainPage	1599837376918	1599837377017	OK	 
REQUEST	3059		makeAnOrder	1599837377017	1599837377070	OK	 
USER	scenarioThree	3059	END	1599837376918	1599837377070
USER	scenarioThree	3060	START	1599837377418	1599837377418
REQUEST	3060		openMainPage	1599837377418	1599837377519	OK	 
REQUEST	3060		makeAnOrder	1599837377519	1599837377572	OK	 
USER	scenarioThree	3060	END	1599837377418	1599837377572
USER	scenarioThree	3061	START	1599837378417	1599837378417
REQUEST	3061		openMainPage	1599837378418	1599837378516	OK	 
REQUEST	3061		makeAnOrder	1599837378516	1599837378567	OK	 
USER	scenarioThree	3061	END	1599837378417	1599837378568
USER	scenarioThree	3062	START	1599837378917	1599837378917
REQUEST	3062		openMainPage	1599837378918	1599837379017	OK	 
REQUEST	3062		makeAnOrder	1599837379018	1599837379070	OK	 
USER	scenarioThree	3062	END	1599837378917	1599837379070
USER	scenarioThree	3063	START	1599837379417	1599837379417
REQUEST	3063		openMainPage	1599837379418	1599837379519	OK	 
REQUEST	3063		makeAnOrder	1599837379519	1599837379571	OK	 
USER	scenarioThree	3063	END	1599837379417	1599837379571
USER	scenarioThree	3064	START	1599837379918	1599837379918
REQUEST	3064		openMainPage	1599837379918	1599837380014	OK	 
REQUEST	3064		makeAnOrder	1599837380015	1599837380066	OK	 
USER	scenarioThree	3064	END	1599837379918	1599837380067
USER	scenarioThree	3065	START	1599837380418	1599837380418
REQUEST	3065		openMainPage	1599837380418	1599837380517	OK	 
REQUEST	3065		makeAnOrder	1599837380517	1599837380570	OK	 
USER	scenarioThree	3065	END	1599837380418	1599837380571
USER	scenarioThree	3066	START	1599837381417	1599837381417
REQUEST	3066		openMainPage	1599837381418	1599837381516	OK	 
REQUEST	3066		makeAnOrder	1599837381517	1599837381569	OK	 
USER	scenarioThree	3066	END	1599837381417	1599837381569
USER	scenarioThree	3067	START	1599837381917	1599837381917
REQUEST	3067		openMainPage	1599837381918	1599837382015	OK	 
REQUEST	3067		makeAnOrder	1599837382015	1599837382067	OK	 
USER	scenarioThree	3067	END	1599837381917	1599837382067
USER	scenarioThree	3068	START	1599837382417	1599837382417
REQUEST	3068		openMainPage	1599837382418	1599837382515	OK	 
REQUEST	3068		makeAnOrder	1599837382516	1599837382568	OK	 
USER	scenarioThree	3068	END	1599837382417	1599837382568
USER	scenarioThree	3069	START	1599837382917	1599837382917
REQUEST	3069		openMainPage	1599837382918	1599837383014	OK	 
REQUEST	3069		makeAnOrder	1599837383014	1599837383066	OK	 
USER	scenarioThree	3069	END	1599837382917	1599837383066
USER	scenarioThree	3070	START	1599837383418	1599837383418
REQUEST	3070		openMainPage	1599837383418	1599837383517	OK	 
REQUEST	3070		makeAnOrder	1599837383518	1599837383570	OK	 
USER	scenarioThree	3070	END	1599837383418	1599837383571
USER	scenarioThree	3071	START	1599837384417	1599837384417
REQUEST	3071		openMainPage	1599837384418	1599837384518	OK	 
REQUEST	3071		makeAnOrder	1599837384519	1599837384573	OK	 
USER	scenarioThree	3071	END	1599837384417	1599837384573
USER	scenarioThree	3072	START	1599837384918	1599837384918
REQUEST	3072		openMainPage	1599837384918	1599837385016	OK	 
REQUEST	3072		makeAnOrder	1599837385016	1599837385071	OK	 
USER	scenarioThree	3072	END	1599837384918	1599837385071
USER	scenarioThree	3073	START	1599837385418	1599837385418
REQUEST	3073		openMainPage	1599837385418	1599837385518	OK	 
REQUEST	3073		makeAnOrder	1599837385518	1599837385570	OK	 
USER	scenarioThree	3073	END	1599837385418	1599837385570
USER	scenarioThree	3074	START	1599837385918	1599837385918
REQUEST	3074		openMainPage	1599837385918	1599837386017	OK	 
REQUEST	3074		makeAnOrder	1599837386018	1599837386070	OK	 
USER	scenarioThree	3074	END	1599837385918	1599837386071
USER	scenarioThree	3075	START	1599837386418	1599837386418
REQUEST	3075		openMainPage	1599837386418	1599837386516	OK	 
REQUEST	3075		makeAnOrder	1599837386516	1599837386569	OK	 
USER	scenarioThree	3075	END	1599837386418	1599837386569
USER	scenarioThree	3076	START	1599837387418	1599837387418
REQUEST	3076		openMainPage	1599837387418	1599837387518	OK	 
REQUEST	3076		makeAnOrder	1599837387519	1599837387573	OK	 
USER	scenarioThree	3076	END	1599837387418	1599837387573
USER	scenarioThree	3077	START	1599837387918	1599837387918
REQUEST	3077		openMainPage	1599837387918	1599837388017	OK	 
REQUEST	3077		makeAnOrder	1599837388017	1599837388068	OK	 
USER	scenarioThree	3077	END	1599837387918	1599837388068
USER	scenarioThree	3078	START	1599837388417	1599837388417
REQUEST	3078		openMainPage	1599837388418	1599837388517	OK	 
REQUEST	3078		makeAnOrder	1599837388518	1599837388571	OK	 
USER	scenarioThree	3078	END	1599837388417	1599837388571
USER	scenarioThree	3079	START	1599837388917	1599837388917
REQUEST	3079		openMainPage	1599837388918	1599837389016	OK	 
REQUEST	3079		makeAnOrder	1599837389017	1599837389068	OK	 
USER	scenarioThree	3079	END	1599837388917	1599837389068
USER	scenarioThree	3080	START	1599837389418	1599837389418
REQUEST	3080		openMainPage	1599837389418	1599837389515	OK	 
REQUEST	3080		makeAnOrder	1599837389516	1599837389570	OK	 
USER	scenarioThree	3080	END	1599837389418	1599837389570
USER	scenarioThree	3081	START	1599837390417	1599837390417
REQUEST	3081		openMainPage	1599837390418	1599837390516	OK	 
REQUEST	3081		makeAnOrder	1599837390517	1599837390571	OK	 
USER	scenarioThree	3081	END	1599837390417	1599837390571
USER	scenarioThree	3082	START	1599837390917	1599837390917
REQUEST	3082		openMainPage	1599837390918	1599837391021	OK	 
REQUEST	3082		makeAnOrder	1599837391021	1599837391072	OK	 
USER	scenarioThree	3082	END	1599837390917	1599837391073
USER	scenarioThree	3083	START	1599837391418	1599837391418
REQUEST	3083		openMainPage	1599837391418	1599837391516	OK	 
REQUEST	3083		makeAnOrder	1599837391517	1599837391568	OK	 
USER	scenarioThree	3083	END	1599837391418	1599837391569
USER	scenarioThree	3084	START	1599837391918	1599837391918
REQUEST	3084		openMainPage	1599837391918	1599837392016	OK	 
REQUEST	3084		makeAnOrder	1599837392017	1599837392068	OK	 
USER	scenarioThree	3084	END	1599837391918	1599837392068
USER	scenarioThree	3085	START	1599837392417	1599837392417
REQUEST	3085		openMainPage	1599837392418	1599837392515	OK	 
REQUEST	3085		makeAnOrder	1599837392515	1599837392566	OK	 
USER	scenarioThree	3085	END	1599837392417	1599837392567
USER	scenarioThree	3086	START	1599837393418	1599837393418
REQUEST	3086		openMainPage	1599837393418	1599837393517	OK	 
REQUEST	3086		makeAnOrder	1599837393517	1599837393570	OK	 
USER	scenarioThree	3086	END	1599837393418	1599837393570
USER	scenarioThree	3087	START	1599837393918	1599837393918
REQUEST	3087		openMainPage	1599837393918	1599837394017	OK	 
REQUEST	3087		makeAnOrder	1599837394018	1599837394070	OK	 
USER	scenarioThree	3087	END	1599837393918	1599837394070
USER	scenarioThree	3088	START	1599837394418	1599837394418
REQUEST	3088		openMainPage	1599837394418	1599837394516	OK	 
REQUEST	3088		makeAnOrder	1599837394516	1599837394568	OK	 
USER	scenarioThree	3088	END	1599837394418	1599837394568
USER	scenarioThree	3089	START	1599837394917	1599837394917
REQUEST	3089		openMainPage	1599837394918	1599837395017	OK	 
REQUEST	3089		makeAnOrder	1599837395018	1599837395076	OK	 
USER	scenarioThree	3089	END	1599837394917	1599837395077
USER	scenarioThree	3090	START	1599837395417	1599837395417
REQUEST	3090		openMainPage	1599837395418	1599837395514	OK	 
REQUEST	3090		makeAnOrder	1599837395514	1599837395566	OK	 
USER	scenarioThree	3090	END	1599837395417	1599837395566
USER	scenarioThree	3091	START	1599837396417	1599837396417
REQUEST	3091		openMainPage	1599837396418	1599837396516	OK	 
REQUEST	3091		makeAnOrder	1599837396517	1599837396569	OK	 
USER	scenarioThree	3091	END	1599837396417	1599837396570
USER	scenarioThree	3092	START	1599837396918	1599837396918
REQUEST	3092		openMainPage	1599837396918	1599837397018	OK	 
REQUEST	3092		makeAnOrder	1599837397019	1599837397072	OK	 
USER	scenarioThree	3092	END	1599837396918	1599837397073
USER	scenarioThree	3093	START	1599837397418	1599837397418
REQUEST	3093		openMainPage	1599837397418	1599837397517	OK	 
REQUEST	3093		makeAnOrder	1599837397517	1599837397572	OK	 
USER	scenarioThree	3093	END	1599837397418	1599837397573
USER	scenarioThree	3094	START	1599837397918	1599837397918
REQUEST	3094		openMainPage	1599837397918	1599837398018	OK	 
REQUEST	3094		makeAnOrder	1599837398018	1599837398072	OK	 
USER	scenarioThree	3094	END	1599837397918	1599837398073
USER	scenarioThree	3095	START	1599837398417	1599837398417
REQUEST	3095		openMainPage	1599837398418	1599837398515	OK	 
REQUEST	3095		makeAnOrder	1599837398516	1599837398569	OK	 
USER	scenarioThree	3095	END	1599837398417	1599837398569
USER	scenarioThree	3096	START	1599837399418	1599837399418
REQUEST	3096		openMainPage	1599837399418	1599837399515	OK	 
REQUEST	3096		makeAnOrder	1599837399516	1599837399567	OK	 
USER	scenarioThree	3096	END	1599837399418	1599837399567
USER	scenarioThree	3097	START	1599837399918	1599837399918
REQUEST	3097		openMainPage	1599837399918	1599837400018	OK	 
REQUEST	3097		makeAnOrder	1599837400018	1599837400070	OK	 
USER	scenarioThree	3097	END	1599837399918	1599837400071
USER	scenarioThree	3098	START	1599837400417	1599837400417
REQUEST	3098		openMainPage	1599837400418	1599837400515	OK	 
REQUEST	3098		makeAnOrder	1599837400515	1599837400568	OK	 
USER	scenarioThree	3098	END	1599837400417	1599837400568
USER	scenarioThree	3099	START	1599837400918	1599837400918
REQUEST	3099		openMainPage	1599837400918	1599837401016	OK	 
REQUEST	3099		makeAnOrder	1599837401016	1599837401068	OK	 
USER	scenarioThree	3099	END	1599837400918	1599837401068
USER	scenarioThree	3100	START	1599837401418	1599837401418
REQUEST	3100		openMainPage	1599837401418	1599837401519	OK	 
REQUEST	3100		makeAnOrder	1599837401519	1599837401578	OK	 
USER	scenarioThree	3100	END	1599837401418	1599837401579
USER	scenarioThree	3101	START	1599837402417	1599837402417
REQUEST	3101		openMainPage	1599837402418	1599837402515	OK	 
REQUEST	3101		makeAnOrder	1599837402516	1599837402568	OK	 
USER	scenarioThree	3101	END	1599837402417	1599837402569
USER	scenarioThree	3102	START	1599837402917	1599837402917
REQUEST	3102		openMainPage	1599837402918	1599837403016	OK	 
REQUEST	3102		makeAnOrder	1599837403016	1599837403067	OK	 
USER	scenarioThree	3102	END	1599837402917	1599837403068
USER	scenarioThree	3103	START	1599837403418	1599837403418
REQUEST	3103		openMainPage	1599837403418	1599837403515	OK	 
REQUEST	3103		makeAnOrder	1599837403516	1599837403567	OK	 
USER	scenarioThree	3103	END	1599837403418	1599837403567
USER	scenarioThree	3104	START	1599837403918	1599837403918
REQUEST	3104		openMainPage	1599837403918	1599837404020	OK	 
REQUEST	3104		makeAnOrder	1599837404021	1599837404072	OK	 
USER	scenarioThree	3104	END	1599837403918	1599837404073
USER	scenarioThree	3105	START	1599837404417	1599837404417
REQUEST	3105		openMainPage	1599837404418	1599837404516	OK	 
REQUEST	3105		makeAnOrder	1599837404516	1599837404569	OK	 
USER	scenarioThree	3105	END	1599837404417	1599837404569
USER	scenarioThree	3106	START	1599837405418	1599837405418
REQUEST	3106		openMainPage	1599837405418	1599837405517	OK	 
REQUEST	3106		makeAnOrder	1599837405517	1599837405570	OK	 
USER	scenarioThree	3106	END	1599837405418	1599837405570
USER	scenarioThree	3107	START	1599837405918	1599837405918
REQUEST	3107		openMainPage	1599837405918	1599837406018	OK	 
REQUEST	3107		makeAnOrder	1599837406019	1599837406071	OK	 
USER	scenarioThree	3107	END	1599837405918	1599837406071
USER	scenarioThree	3108	START	1599837406418	1599837406418
REQUEST	3108		openMainPage	1599837406418	1599837406516	OK	 
REQUEST	3108		makeAnOrder	1599837406517	1599837406568	OK	 
USER	scenarioThree	3108	END	1599837406418	1599837406569
USER	scenarioThree	3109	START	1599837406917	1599837406917
REQUEST	3109		openMainPage	1599837406918	1599837407015	OK	 
REQUEST	3109		makeAnOrder	1599837407015	1599837407067	OK	 
USER	scenarioThree	3109	END	1599837406917	1599837407067
USER	scenarioThree	3110	START	1599837407418	1599837407418
REQUEST	3110		openMainPage	1599837407418	1599837407516	OK	 
REQUEST	3110		makeAnOrder	1599837407517	1599837407568	OK	 
USER	scenarioThree	3110	END	1599837407418	1599837407568
USER	scenarioThree	3111	START	1599837408418	1599837408418
REQUEST	3111		openMainPage	1599837408418	1599837408517	OK	 
REQUEST	3111		makeAnOrder	1599837408517	1599837408570	OK	 
USER	scenarioThree	3111	END	1599837408418	1599837408570
USER	scenarioThree	3112	START	1599837408917	1599837408917
REQUEST	3112		openMainPage	1599837408918	1599837409017	OK	 
REQUEST	3112		makeAnOrder	1599837409018	1599837409070	OK	 
USER	scenarioThree	3112	END	1599837408917	1599837409071
USER	scenarioThree	3113	START	1599837409418	1599837409418
REQUEST	3113		openMainPage	1599837409418	1599837409515	OK	 
REQUEST	3113		makeAnOrder	1599837409516	1599837409568	OK	 
USER	scenarioThree	3113	END	1599837409418	1599837409569
USER	scenarioThree	3114	START	1599837409918	1599837409918
REQUEST	3114		openMainPage	1599837409918	1599837410015	OK	 
REQUEST	3114		makeAnOrder	1599837410016	1599837410067	OK	 
USER	scenarioThree	3114	END	1599837409918	1599837410068
USER	scenarioThree	3115	START	1599837410417	1599837410417
REQUEST	3115		openMainPage	1599837410418	1599837410516	OK	 
REQUEST	3115		makeAnOrder	1599837410517	1599837410572	OK	 
USER	scenarioThree	3115	END	1599837410417	1599837410572
USER	scenarioThree	3116	START	1599837411417	1599837411417
REQUEST	3116		openMainPage	1599837411418	1599837411517	OK	 
REQUEST	3116		makeAnOrder	1599837411518	1599837411570	OK	 
USER	scenarioThree	3116	END	1599837411417	1599837411571
USER	scenarioThree	3117	START	1599837411917	1599837411917
